# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab cydrasil-3-ssu-align/cydrasil-3-ssu-align.1/cydrasil-3-ssu-align.1.tab --viterbi /usr/local/share/ssu-align-0.1.1/ssu-align-0p1.cm cydrasil-3-ssu-align/cydrasil-v3-sequence-list.fasta.1
# date:       Fri May 28 22:04:58 2021
# num seqs:   218
# dbsize(Mb): 0.627724
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     CY-IMG-2688545224#g__Synechococcus.s__sp.str__WH-8103                                               56        1484      1   1508    764.85         -   55
  archaea     CY-IMG-2688545224#g__Synechococcus.s__sp.str__WH-8103                                             1285        1277      1   1508      1.76         -   44
  archaea     CY-IMG-2563723792#g__Synechococcus.s__sp.str__WH-8109                                               40        1468      1   1508    742.73         -   55
  archaea     CY-IMG-2563723792#g__Synechococcus.s__sp.str__WH-8109                                              163         154      1   1508      0.79         -   40
  archaea     CY-IMG-22509875251#g__Geminocystis.s__herdmanii.str__PCC-6308                                       23        1339      1   1508    597.29         -   53
  archaea     CY-IMG-22509875251#g__Geminocystis.s__herdmanii.str__PCC-6308                                     1267        1259      1   1508      1.76         -   44
  archaea     CY-IMG-2810311228#g__Synechocystis.s__sp.str__PCC-6714                                              12        1491      1   1508    733.97         -   54
  archaea     CY-IMG-2810311228#g__Synechocystis.s__sp.str__PCC-6714                                            1292        1284      1   1508      1.76         -   44
  archaea     CY-IMG-2517697979#g__Synechocystis.s__sp.str__PCC-7509                                              23        1343      1   1508    617.94         -   53
  archaea     CY-IMG-640699160#g__Thermosynechococcus.s__elongatus.str__BP-1                                      10        1488      1   1508    788.31         -   56
  archaea     CY-IMG-640699160#g__Thermosynechococcus.s__elongatus.str__BP-1                                     507         485      1   1508      0.52         -   52
  archaea     CY-IMG-2598119665#g__Thermosynechococcus.s__sp.str__NK55a                                           12        1490      1   1508    794.10         -   56
  archaea     CY-IMG-2598119665#g__Thermosynechococcus.s__sp.str__NK55a                                          509         487      1   1508      0.52         -   52
  archaea     CY-NCBI-KR137575.1#g__Potamolinea.s__magna.str__47PC                                                14        1335      1   1508    614.94         -   53
  archaea     CY-NCBI-KR137575.1#g__Potamolinea.s__magna.str__47PC                                              1262        1254      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641907.1#g__Tolypothrix.s__distorta.str__CANT1                                             3        1482      1   1508    693.06         -   54
  archaea     CY-NCBI-MG641907.1#g__Tolypothrix.s__distorta.str__CANT1                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641909.1#g__Tolypothrix.s__distorta.str__CANT3                                             3        1482      1   1508    693.33         -   54
  archaea     CY-NCBI-MG641909.1#g__Tolypothrix.s__distorta.str__CANT3                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641908.1#g__Tolypothrix.s__distorta.str__CANT6                                             3        1482      1   1508    693.06         -   54
  archaea     CY-NCBI-MG641908.1#g__Tolypothrix.s__distorta.str__CANT6                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641912.1#g__Tolypothrix.s__distorta.str__CANT7                                             3        1484      1   1508    667.64         -   54
  archaea     CY-NCBI-MG641912.1#g__Tolypothrix.s__distorta.str__CANT7                                          1283        1275      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641915.1#g__Tolypothrix.s__distorta.str__CAU12                                             3        1481      1   1508    690.38         -   54
  archaea     CY-NCBI-MG641915.1#g__Tolypothrix.s__distorta.str__CAU12                                          1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641916.1#g__Tolypothrix.s__distorta.str__CAU13                                             3        1482      1   1508    700.23         -   54
  archaea     CY-NCBI-MG641916.1#g__Tolypothrix.s__distorta.str__CAU13                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641917.1#g__Tolypothrix.s__distorta.str__CAU14                                             3        1481      1   1508    689.59         -   54
  archaea     CY-NCBI-MG641917.1#g__Tolypothrix.s__distorta.str__CAU14                                          1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641913.1#g__Tolypothrix.s__distorta.str__CAU1                                              3        1482      1   1508    700.28         -   54
  archaea     CY-NCBI-MG641913.1#g__Tolypothrix.s__distorta.str__CAU1                                           1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641914.1#g__Tolypothrix.s__distorta.str__CAU3                                              3        1481      1   1508    689.95         -   54
  archaea     CY-NCBI-MG641914.1#g__Tolypothrix.s__distorta.str__CAU3                                           1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-MK478703.1#g__Tolypothrix.s__distorta.str__Mon65                                             3        1482      1   1508    672.48         -   54
  archaea     CY-NCBI-MK478703.1#g__Tolypothrix.s__distorta.str__Mon65                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-GQ287651.1#g__Tolypothrix.s__distorta.str__SAG-93                                            2        1454      1   1508    664.23         -   54
  archaea     CY-NCBI-GQ287651.1#g__Tolypothrix.s__distorta.str__SAG-93                                         1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-KF417633.1#g__Tolypothrix.s__sp.str__AH48                                                   13        1423      1   1508    644.46         -   55
  archaea     CY-NCBI-KF417633.1#g__Tolypothrix.s__sp.str__AH48                                                 1224        1216      1   1508      1.76         -   44
  archaea     CY-NCBI-JX088105.1#g__Tolypothrix.s__sp.str__CAWBG76                                                 1        1303      1   1508    624.23         -   54
  archaea     CY-NCBI-JX088105.1#g__Tolypothrix.s__sp.str__CAWBG76                                              1231        1223      1   1508      1.76         -   44
  archaea     CY-NCBI-KM199732.2#g__Tolypothrix.s__sp.str__CENA410                                                14        1332      1   1508    615.57         -   53
  archaea     CY-NCBI-KM199732.2#g__Tolypothrix.s__sp.str__CENA410                                              1260        1252      1   1508      1.76         -   44
  archaea     CY-NCBI-KC463187.1#g__Tolypothrix.s__sp.str__Es-Yyy1600                                             14        1333      1   1508    636.10         -   54
  archaea     CY-NCBI-KC463187.1#g__Tolypothrix.s__sp.str__Es-Yyy1600                                           1261        1253      1   1508      1.76         -   44
  archaea     CY-NCBI-AB093486.1#g__Tolypothrix.s__sp.str__IAM-M-259                                              14        1433      1   1508    655.30         -   54
  archaea     CY-NCBI-AB093486.1#g__Tolypothrix.s__sp.str__IAM-M-259                                            1259        1251      1   1508      1.76         -   44
  archaea     CY-IMG-2776126092#g__Tolypothrix.s__sp.str__NIES-4075                                               12        1488      1   1508    695.46         -   54
  archaea     CY-IMG-2776126092#g__Tolypothrix.s__sp.str__NIES-4075                                             1289        1281      1   1508      1.76         -   44
  archaea     CY-NCBI-KJ636968.1#g__Tolypothrix.s__sp.str__NQAIF319                                                3        1307      1   1508    619.12         -   54
  archaea     CY-NCBI-KJ636968.1#g__Tolypothrix.s__sp.str__NQAIF319                                             1235        1227      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230669.1#g__Tolypothrix.s__sp.str__PCC-7504                                                1        1403      1   1508    660.50         -   55
  archaea     CY-NCBI-AM230669.1#g__Tolypothrix.s__sp.str__PCC-7504                                             1202        1194      1   1508      1.76         -   44
  archaea     CY-NCBI-FJ661004.1#g__Tolypothrix.s__sp.str__PCC-7504-DBSU-11                                       18        1425      1   1508    624.01         -   55
  archaea     CY-NCBI-FJ661004.1#g__Tolypothrix.s__sp.str__PCC-7504-DBSU-11                                     1224        1216      1   1508      1.76         -   44
  archaea     CY-NCBI-FJ660996.1#g__Tolypothrix.s__sp.str__NQAIF319-DBSU-22                                        4        1381      1   1508    661.98         -   54
  archaea     CY-NCBI-FJ660996.1#g__Tolypothrix.s__sp.str__NQAIF319-DBSU-22                                     1180        1172      1   1508      1.76         -   44
  archaea     CY-NCBI-HG970654.1#g__Tolypothrix.s__sp.str__Preslic8                                                8        1410      1   1508    684.07         -   54
  archaea     CY-NCBI-HG970654.1#g__Tolypothrix.s__sp.str__Preslic8                                             1210        1202      1   1508      1.76         -   44
  archaea     CY-NCBI-KM019915.1#g__Tolypothrix.s__sp.str__SAG-33                                                 14        1463      1   1508    693.01         -   54
  archaea     CY-NCBI-KR709134.1#g__Tolypothrix.s__sp.str__SN446                                                  73        1344      1   1508    567.77         -   54
  archaea     CY-NCBI-KR709134.1#g__Tolypothrix.s__sp.str__SN446                                                1272        1264      1   1508      1.76         -   44
  archaea     CY-NCBI-AM230706.1#g__Tolypothrix.s__sp.str__TOL328                                                  1        1303      1   1508    623.21         -   55
  archaea     CY-NCBI-AM230706.1#g__Tolypothrix.s__sp.str__TOL328                                               1231        1223      1   1508      1.76         -   44
  archaea     CY-NCBI-HM751848.1#g__Tolypothrix.s__sp.str__UAM-333                                                24        1219      1   1508    535.41         -   54
  archaea     CY-NCBI-HM751850.1#g__Tolypothrix.s__sp.str__UAM-335                                                 3        1351      1   1508    610.36         -   54
  archaea     CY-NCBI-KT818635.1#g__Tolypothrix.s__sp.str__MBDU-609                                                1        1239      1   1508    571.74         -   53
  archaea     CY-NCBI-KT818635.1#g__Tolypothrix.s__sp.str__MBDU-609                                             1200        1192      1   1508      1.76         -   44
  archaea     CY-NCBI-KM019944.1#g__Tolypothrix.s__sp.str__SAG-94                                                 14        1460      1   1508    658.31         -   54
  archaea     CY-NCBI-KM019944.1#g__Tolypothrix.s__sp.str__SAG-94                                               1395        1376      1   1508     -0.43         -   55
  archaea     CY-NCBI-KR709124.1#g__Tolypothrix.s__sp.str__SN436                                                  44        1345      1   1508    578.20         -   54
  archaea     CY-NCBI-KR709124.1#g__Tolypothrix.s__sp.str__SN436                                                1273        1265      1   1508      1.76         -   44
  archaea     CY-NCBI-MG641922.1#g__Trichocoleus.s__desertorum.str__CAU7                                           3        1485      1   1508    746.14         -   55
  archaea     CY-NCBI-MK478717.1#g__Trichocoleus.s__desertorum.str__Mon69                                          3        1485      1   1508    735.12         -   55
  archaea     CY-NCBI-EF654080.1#g__Trichocoleus.s__sociatus.str__SAG26-92                                        16        1336      1   1508    656.14         -   54
  archaea     CY-IMG-640717042#g__Trichodesmium.s__erythraeum.str__IMS101                                          4        1480      1   1508    777.40         -   54
  archaea     CY-IMG-640717042#g__Trichodesmium.s__erythraeum.str__IMS101                                       1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-AJ630454.1#g__Trichormus.s__azollae.str__Kom-BAI-1983                                       14        1461      1   1508    691.28         -   54
  archaea     CY-NCBI-AJ630454.1#g__Trichormus.s__azollae.str__Kom-BAI-1983                                     1260        1252      1   1508      1.76         -   44
  archaea     CY-NCBI-AJ630455.1#g__Trichormus.s__doliolum.str__doliolum-1                                        14        1458      1   1508    682.77         -   54
  archaea     CY-NCBI-KF444210.1#g__Trichormus.s__sp.str__UIC-10339                                                5        1207      1   1508    598.80         -   54
  archaea     CY-NCBI-KF444210.1#g__Trichormus.s__sp.str__UIC-10339                                             1142        1134      1   1508      1.76         -   44
  archaea     CY-NCBI-AJ630457.1#g__Trichormus.s__variabilis.str__GREIFSWALD                                      14        1461      1   1508    724.90         -   54
  archaea     CY-NCBI-AJ630457.1#g__Trichormus.s__variabilis.str__GREIFSWALD                                    1261        1253      1   1508      1.76         -   44
  archaea     CY-NCBI-AJ630456.1#g__Trichormus.s__variabilis.str__HINDAK-2001-4                                   14        1460      1   1508    707.72         -   54
  archaea     CY-NCBI-AJ630456.1#g__Trichormus.s__variabilis.str__HINDAK-2001-4                                 1261        1253      1   1508      1.76         -   44
  archaea     CY-IMG-2804824644#g__Trichormus.s__variabilis.str__NIES-23                                          12        1489      1   1508    697.37         -   54
  archaea     CY-IMG-2804824644#g__Trichormus.s__variabilis.str__NIES-23                                        1288        1280      1   1508      1.76         -   44
  archaea     CY-IMG-2804827566#g__Trichormus.s__variabilis.str__NIES-23                                          11        1488      1   1508    697.37         -   54
  archaea     CY-IMG-2804827566#g__Trichormus.s__variabilis.str__NIES-23                                        1287        1279      1   1508      1.76         -   44
  archaea     CY-NCBI-AB608023.1#g__Umezakia.s__natans.str__TAC611                                                 5        1300      1   1508    644.69         -   54
  archaea     CY-NCBI-AB608023.1#g__Umezakia.s__natans.str__TAC611                                              1228        1220      1   1508      1.76         -   44
  archaea     CY-NCBI-HM038000.1#g__Vampirovibrio.s__chlorellavorus.str__HM038000                                 39        1371      1   1508    563.34         -   54
  archaea     CY-NCBI-SRP024445#g__Vampirovibrio.s__sp.str__JGI-0001003-B03                                       36        1369      1   1508    581.35         -   53
  archaea     CY-NCBI-SRP024445#g__Vampirovibrio.s__sp.str__JGI-0001003-B03                                      790         782      1   1508     -0.72         -   44
  archaea     CY-IMG-2529415452#g__Westiella.s__intricata.str__UH-HT-29-1                                         36        1360      1   1508    561.47         -   53
  archaea     CY-IMG-2529415452#g__Westiella.s__intricata.str__UH-HT-29-1                                       1272        1264      1   1508      1.76         -   44
  archaea     CY-NCBI-KT290326.1#g__Wollea.s__ambigua.str__SAG-1403-7                                             25        1426      1   1508    667.37         -   54
  archaea     CY-NCBI-KT290326.1#g__Wollea.s__ambigua.str__SAG-1403-7                                           1227        1219      1   1508      1.76         -   44
  archaea     CY-NCBI-GU434226.1#g__Wollea.s__saccata.str__ACCS-045                                                3        1447      1   1508    455.84         -   53
  archaea     CY-NCBI-GU434226.1#g__Wollea.s__saccata.str__ACCS-045                                             1277        1269      1   1508      1.76         -   44
  archaea     CY-NCBI-KT290378.1#g__Wollea.s__saccata.str__HINDAK-2000-22                                          1        1398      1   1508    686.39         -   54
  archaea     CY-NCBI-KT290378.1#g__Wollea.s__saccata.str__HINDAK-2000-22                                       1199        1191      1   1508      1.76         -   44
  archaea     CY-NCBI-KT290381.1#g__Wollea.s__salina.str__L38                                                      4        1314      1   1508    653.20         -   53
  archaea     CY-NCBI-KT290381.1#g__Wollea.s__salina.str__L38                                                   1115        1107      1   1508      1.76         -   44
  archaea     CY-NCBI-LIZX01000145.1#g__WOR1.s__bacterium.str__DG-54-3                                            62        1497      1   1508    671.02         -   54
  archaea     CY-NCBI-METM01000011.1#g__WOR1.s__bacterium.str__RIFCSPHIGHO2-01-FULL-53-15                         51        1492      1   1508    659.29         -   55
  archaea     CY-NCBI-METN01000024.1#g__WOR1.s__bacterium.str__RIFCSPHIGHO2-02-FULL-45-12                         54        1372      1   1508    600.44         -   53
  archaea     CY-NCBI-METR01000051.1#g__WOR1.s__bacterium.str__RIFCSPHIGHO2-02-FULL-45-12                         51        1502      1   1508    603.89         -   52
  archaea     CY-NCBI-METS01000001.1#g__WOR1.s__bacterium.str__RIFOXYA12-FULL-43-27                               51        1496      1   1508    576.03         -   53
  archaea     CY-NCBI-METT01000001.1#g__WOR1.s__bacterium.str__RIFOXYA12-FULL-52-29                               52        1490      1   1508    652.38         -   53
  archaea     CY-NCBI-METW01000017.1#g__WOR1.s__bacterium.str__RIFOXYA2-FULL-41-14                                 8        1483      1   1508    605.09         -   52
  archaea     CY-NCBI-KT731151.1#g__Foliisarcina.s__bertiogensis.str__CENA331                                     14        1334      1   1508    707.36         -   54
  archaea     CY-NCBI-KT731151.1#g__Foliisarcina.s__bertiogensis.str__CENA331                                   1262        1254      1   1508      1.76         -   44
  archaea     CY-NCBI-EF545606.1#g__Xenococcus.s__sp.str__CR-15M                                                  13        1262      1   1508    635.84         -   55
  archaea     CY-NCBI-EF545606.1#g__Xenococcus.s__sp.str__CR-15M                                                1190        1182      1   1508      1.76         -   44
  archaea     CY-NCBI-EF545631.1#g__Xenococcus.s__sp.str__CR-L15                                                   9        1213      1   1508    579.33         -   55
  archaea     CY-NCBI-EF545631.1#g__Xenococcus.s__sp.str__CR-L15                                                1174        1166      1   1508      1.76         -   44
  archaea     CY-IMG-2508653320#g__Xenococcus.s__sp.str__PCC-7305                                                 23        1340      1   1508    673.88         -   54
  archaea     CY-IMG-2508653320#g__Xenococcus.s__sp.str__PCC-7305                                               1268        1260      1   1508      1.76         -   44
  archaea     CY-NCBI-AB074510.1#g__Xenococcus.s__sp.str__PCC-7307                                                14        1441      1   1508    689.70         -   53
  archaea     CY-NCBI-AB074510.1#g__Xenococcus.s__sp.str__PCC-7307                                              1265        1257      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288992.1#g__Wilmottia.s__murrayi.str__27PC                                                 3        1480      1   1508    676.80         -   54
  archaea     CY-NCBI-KY288992.1#g__Wilmottia.s__murrayi.str__27PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288987.1#g__Wilmottia.s__murrayi.str__22PC                                                 3        1480      1   1508    682.62         -   55
  archaea     CY-NCBI-KY288987.1#g__Wilmottia.s__murrayi.str__22PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-MN473877.1#g__Wilmottia.s__murrayi.str__FBCC-A401                                           22        1468      1   1508    678.90         -   55
  archaea     CY-NCBI-MN473877.1#g__Wilmottia.s__murrayi.str__FBCC-A401                                         1267        1259      1   1508      1.76         -   44
  archaea     CY-NCBI-MN473878.1#g__Wilmottia.s__murrayi.str__FBCC-A402                                           22        1467      1   1508    669.11         -   55
  archaea     CY-NCBI-KY288993.1#g__Wilmottia.s__murrayi.str__28PC                                                 3        1479      1   1508    651.55         -   54
  archaea     CY-NCBI-KY288993.1#g__Wilmottia.s__murrayi.str__28PC                                              1278        1270      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288988.1#g__Wilmottia.s__murrayi.str__23PC                                                 3        1480      1   1508    682.86         -   55
  archaea     CY-NCBI-KY288988.1#g__Wilmottia.s__murrayi.str__23PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288989.1#g__Wilmottia.s__murrayi.str__24PC                                                 3        1480      1   1508    685.71         -   55
  archaea     CY-NCBI-KY288989.1#g__Wilmottia.s__murrayi.str__24PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-HM217043.1#g__Phormidium.s__sp.str__LEGE-07317                                              35        1449      1   1508    638.22         -   55
  archaea     CY-NCBI-HM217043.1#g__Phormidium.s__sp.str__LEGE-07317                                            1280        1272      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288994.1#g__Wilmottia.s__murrayi.str__29PC                                                 3        1480      1   1508    673.72         -   55
  archaea     CY-NCBI-KY288994.1#g__Wilmottia.s__murrayi.str__29PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-DQ493872.1#g__Wilmottia.s__murrayi.str__Ant-Ph58                                            10        1487      1   1508    680.74         -   55
  archaea     CY-NCBI-DQ493872.1#g__Wilmottia.s__murrayi.str__Ant-Ph58                                          1286        1278      1   1508      1.76         -   44
  archaea     CY-NCBI-HF678504.1#g__Phormidium.s__sp.str__CCAP-1462-11                                            29        1477      1   1508    688.06         -   55
  archaea     CY-NCBI-HF678504.1#g__Phormidium.s__sp.str__CCAP-1462-11                                          1276        1268      1   1508      1.76         -   44
  archaea     CY-NCBI-EF654075.1#g__Microcoleus.s__sp.str__SAG-2212                                               13        1413      1   1508    710.37         -   56
  archaea     CY-NCBI-EF654075.1#g__Microcoleus.s__sp.str__SAG-2212                                             1213        1205      1   1508      1.76         -   44
  archaea     CY-NCBI-EF654070.1#g__Microcoleus.s__sp.str__HTT-U-KK5                                              17        1464      1   1508    732.21         -   56
  archaea     CY-NCBI-EF654070.1#g__Microcoleus.s__sp.str__HTT-U-KK5                                            1264        1256      1   1508      1.76         -   44
  archaea     CY-NCBI-MK247998.1#g__Porphyrosiphon.s__notarisii.str__ACT693-clone1                                 3        1477      1   1508    707.18         -   56
  archaea     CY-NCBI-MK247998.1#g__Porphyrosiphon.s__notarisii.str__ACT693-clone1                               181         173      1   1508     -0.28         -   33
  archaea     CY-NCBI-EU852498.1#g__Wilmottia.s__murrayi.str__TM2ULC130                                          126        1153      1   1508    633.62         -   55
  archaea     CY-NCBI-AY493598.1#g__Wilmottia.s__murrayi.str__ANT-LPE-2                                           14        1462      1   1508    685.54         -   55
  archaea     CY-NCBI-AY493598.1#g__Wilmottia.s__murrayi.str__ANT-LPE-2                                         1261        1253      1   1508      1.76         -   44
  archaea     CY-NCBI-AY493627.1#g__Wilmottia.s__murrayi.str__ANT-LACV5-2                                         14        1333      1   1508    618.74         -   54
  archaea     CY-NCBI-AY493627.1#g__Wilmottia.s__murrayi.str__ANT-LACV5-2                                       1261        1253      1   1508      1.76         -   44
  archaea     CY-NCBI-AY493626.1#g__Wilmottia.s__murrayi.str__ANT-LPE-1                                            9        1315      1   1508    614.16         -   54
  archaea     CY-NCBI-AY493626.1#g__Wilmottia.s__murrayi.str__ANT-LPE-1                                         1243        1235      1   1508      1.76         -   44
  archaea     CY-NCBI-JF925319.1#g__Wilmottia.s__murrayi.str__CYN75                                               18        1324      1   1508    590.17         -   54
  archaea     CY-NCBI-JF925319.1#g__Wilmottia.s__murrayi.str__CYN75                                             1252        1244      1   1508      1.76         -   44
  archaea     CY-NCBI-JX088100.1#g__Wilmottia.s__sp.str__CAWBG522                                                  1        1271      1   1508    617.05         -   54
  archaea     CY-NCBI-JX088100.1#g__Wilmottia.s__sp.str__CAWBG522                                               1199        1191      1   1508      1.76         -   44
  archaea     CY-NCBI-LN880097.1#g__Wilmottia.s__murrayi.str__W2S23                                               11        1209      1   1508    560.35         -   55
  archaea     CY-NCBI-LN880097.1#g__Wilmottia.s__murrayi.str__W2S23                                             1147        1139      1   1508      1.76         -   44
  archaea     CY-NCBI-KT899572.1#g__Wilmottia.s__sp.str__UIC10069                                                  5        1214      1   1508    569.74         -   55
  archaea     CY-NCBI-KT899572.1#g__Wilmottia.s__sp.str__UIC10069                                               1142        1134      1   1508      1.76         -   44
  archaea     CY-NCBI-KU219706.1#g__Wilmottia.s__sp.str__ANT-MISKA                                               124        1151      1   1508    605.84         -   56
  archaea     CY-NCBI-KU219706.1#g__Wilmottia.s__sp.str__ANT-MISKA                                               950         942      1   1508      1.76         -   44
  archaea     CY-NCBI-KU219707.1#g__Wilmottia.s__sp.str__Ant-LK56                                                132        1159      1   1508    605.84         -   56
  archaea     CY-NCBI-KU219707.1#g__Wilmottia.s__sp.str__Ant-LK56                                                958         950      1   1508      1.76         -   44
  archaea     CY-NCBI-KU175688.1#g__Wilmottia.s__sp.str__Poach2-RS26                                             135        1158      1   1508    576.14         -   56
  archaea     CY-NCBI-KU175688.1#g__Wilmottia.s__sp.str__Poach2-RS26                                             957         949      1   1508      1.76         -   44
  archaea     CY-NCBI-MN158648.1#g__Wilmottia.s__murrayi.str__AACKU581                                            22        1468      1   1508    678.44         -   55
  archaea     CY-NCBI-MN158648.1#g__Wilmottia.s__murrayi.str__AACKU581                                          1267        1259      1   1508      1.76         -   44
  archaea     CY-NCBI-MN656000.1#g__Wilmottia.s__murrayi.str__USMFM-S1                                            62        1058      1   1508    599.22         -   56
  archaea     CY-NCBI-MN656000.1#g__Wilmottia.s__murrayi.str__USMFM-S1                                           857         849      1   1508      1.76         -   44
  archaea     CY-NCBI-MN656001.1#g__Wilmottia.s__murrayi.str__USMFM-S2                                            81        1108      1   1508    605.84         -   56
  archaea     CY-NCBI-MN656001.1#g__Wilmottia.s__murrayi.str__USMFM-S2                                           907         899      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288986.1#g__Wilmottia.s__stricta.str__16PC                                                 3        1480      1   1508    665.12         -   55
  archaea     CY-NCBI-KY288986.1#g__Wilmottia.s__stricta.str__16PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288996.1#g__Wilmottia.s__stricta.str__Ant-31PC                                             3        1480      1   1508    679.33         -   55
  archaea     CY-NCBI-KY288996.1#g__Wilmottia.s__stricta.str__Ant-31PC                                          1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288995.1#g__Wilmottia.s__murrayi.str__30PC                                                 3        1480      1   1508    678.60         -   55
  archaea     CY-NCBI-KY288995.1#g__Wilmottia.s__murrayi.str__30PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288991.1#g__Wilmottia.s__murrayi.str__26PC                                                 3        1480      1   1508    673.14         -   55
  archaea     CY-NCBI-KY288991.1#g__Wilmottia.s__murrayi.str__26PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-KY288990.1#g__Wilmottia.s__murrayi.str__25PC                                                 3        1480      1   1508    658.44         -   55
  archaea     CY-NCBI-KY288990.1#g__Wilmottia.s__murrayi.str__25PC                                              1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ873482.1#g__Wilmottia.s__murrayi.str__29RL-C                                              64        1064      1   1508    568.38         -   55
  archaea     CY-NCBI-HQ873482.1#g__Wilmottia.s__murrayi.str__29RL-C                                             890         882      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ873483.1#g__Wilmottia.s__murrayi.str__A26GL20                                             64        1064      1   1508    567.76         -   55
  archaea     CY-NCBI-HQ873483.1#g__Wilmottia.s__murrayi.str__A26GL20                                            890         882      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ873484.1#g__Wilmottia.s__murrayi.str__26GL17                                              64        1064      1   1508    560.99         -   55
  archaea     CY-NCBI-HQ873484.1#g__Wilmottia.s__murrayi.str__26GL17                                             890         882      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ873486.1#g__Wilmottia.s__murrayi.str__A27                                                 64        1064      1   1508    567.72         -   55
  archaea     CY-NCBI-HQ873486.1#g__Wilmottia.s__murrayi.str__A27                                                890         882      1   1508      1.76         -   44
  archaea     CY-NCBI-HQ873485.1#g__Wilmottia.s__murrayi.str__A21                                                 64        1063      1   1508    560.14         -   56
  archaea     CY-NCBI-HQ873485.1#g__Wilmottia.s__murrayi.str__A21                                                889         881      1   1508      1.76         -   44
  archaea     CY-NCBI-JN979962.1#g__Wilmottia.s__murrayi.str__2KOVACIK-ANT-2003-11a                               75         973      1   1508    534.15         -   55
  archaea     CY-NCBI-JN979962.1#g__Wilmottia.s__murrayi.str__2KOVACIK-ANT-2003-11a                              901         893      1   1508      1.76         -   44
  archaea     CY-NCBI-JN979963.1#g__Wilmottia.s__murrayi.str__KOVACIK-ANT-2004-75                                 75         973      1   1508    538.38         -   55
  archaea     CY-NCBI-JN979963.1#g__Wilmottia.s__murrayi.str__KOVACIK-ANT-2004-75                                901         893      1   1508      1.76         -   44
  archaea     CY-NCBI-MF002059.1#g__Microcoleus.s__sp.str__AR10-clone3                                             3        1454      1   1508    668.90         -   55
  archaea     CY-NCBI-MF002059.1#g__Microcoleus.s__sp.str__AR10-clone3                                          1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MF002056.1#g__Microcoleus.s__sp.str__AR9                                                     3        1458      1   1508    669.89         -   55
  archaea     CY-NCBI-MF002056.1#g__Microcoleus.s__sp.str__AR9                                                  1284        1276      1   1508      1.76         -   44
  archaea     CY-NCBI-KX001789.1#g__Potamolinea.s__magna.str__47PC                                                 3        1483      1   1508    663.05         -   55
  archaea     CY-NCBI-KX001789.1#g__Potamolinea.s__magna.str__47PC                                              1281        1273      1   1508      1.76         -   44
  archaea     CY-NCBI-MK861856.1#g__Albertania.s__alaskaensis.str__KL12                                          132        1156      1   1508    668.39         -   56
  archaea     CY-NCBI-MK861856.1#g__Albertania.s__alaskaensis.str__KL12                                          178         156      1   1508      0.52         -   52
  archaea     CY-NCBI-MK861857.1#g__Albertania.s__alaskaensis.str__KV23                                          134        1158      1   1508    668.39         -   56
  archaea     CY-NCBI-MK861857.1#g__Albertania.s__alaskaensis.str__KV23                                          180         158      1   1508      0.52         -   52
